id,transit_server_type
5686,transit_server_type_34
2893,transit_server_type_11
2893,transit_server_type_35
2893,transit_server_type_34
12716,transit_server_type_35
12716,transit_server_type_34
10413,transit_server_type_34
10413,transit_server_type_35
17998,transit_server_type_34
17998,transit_server_type_35
16662,transit_server_type_35
16662,transit_server_type_34
6335,transit_server_type_20
6335,transit_server_type_34
6335,transit_server_type_35
2725,transit_server_type_35
2725,transit_server_type_34
11880,transit_server_type_34
11880,transit_server_type_35
11334,transit_server_type_35
11334,transit_server_type_34
10810,transit_server_type_35
10810,transit_server_type_34
1843,transit_server_type_35
1843,transit_server_type_34
9668,transit_server_type_34
9668,transit_server_type_35
14663,transit_server_type_35
14663,transit_server_type_34
6330,transit_server_type_35
6330,transit_server_type_34
5823,transit_server_type_34
5823,transit_server_type_35
4280,transit_server_type_34
4280,transit_server_type_35
4340,transit_server_type_34
4340,transit_server_type_35
12271,transit_server_type_35
12271,transit_server_type_34
10469,transit_server_type_35
10469,transit_server_type_34
11044,transit_server_type_34
11044,transit_server_type_35
7089,transit_server_type_35
7089,transit_server_type_34
6425,transit_server_type_35
6425,transit_server_type_34
5,transit_server_type_34
5,transit_server_type_35
9080,transit_server_type_35
9080,transit_server_type_34
304,transit_server_type_34
304,transit_server_type_35
13875,transit_server_type_35
15990,transit_server_type_34
15990,transit_server_type_35
15985,transit_server_type_34
15985,transit_server_type_35
16391,transit_server_type_35
16391,transit_server_type_34
3071,transit_server_type_35
3071,transit_server_type_34
17182,transit_server_type_34
17182,transit_server_type_35
7988,transit_server_type_35
18532,transit_server_type_35
18532,transit_server_type_34
17734,transit_server_type_35
17734,transit_server_type_34
11273,transit_server_type_34
11273,transit_server_type_35
4808,transit_server_type_34
4808,transit_server_type_35
1976,transit_server_type_34
1976,transit_server_type_35
15131,transit_server_type_35
15131,transit_server_type_34
12974,transit_server_type_34
12974,transit_server_type_35
3576,transit_server_type_34
3576,transit_server_type_35
13053,transit_server_type_35
13053,transit_server_type_34
9532,transit_server_type_35
5746,transit_server_type_11
5746,transit_server_type_20
5746,transit_server_type_34
5746,transit_server_type_35
13102,transit_server_type_34
13102,transit_server_type_35
16486,transit_server_type_34
16486,transit_server_type_35
2113,transit_server_type_20
2113,transit_server_type_34
2113,transit_server_type_35
14635,transit_server_type_35
14635,transit_server_type_34
7044,transit_server_type_35
5780,transit_server_type_35
8496,transit_server_type_35
8496,transit_server_type_34
468,transit_server_type_35
468,transit_server_type_34
10316,transit_server_type_34
10316,transit_server_type_35
12429,transit_server_type_34
12429,transit_server_type_35
879,transit_server_type_34
879,transit_server_type_35
6669,transit_server_type_34
6669,transit_server_type_35
12019,transit_server_type_35
12019,transit_server_type_34
10368,transit_server_type_34
10368,transit_server_type_35
13293,transit_server_type_34
13293,transit_server_type_35
18260,transit_server_type_34
18260,transit_server_type_35
15638,transit_server_type_35
15638,transit_server_type_34
13857,transit_server_type_35
13857,transit_server_type_34
8030,transit_server_type_35
8030,transit_server_type_34
15267,transit_server_type_35
15267,transit_server_type_34
9604,transit_server_type_35
12931,transit_server_type_20
12931,transit_server_type_34
12931,transit_server_type_35
120,transit_server_type_35
120,transit_server_type_20
1729,transit_server_type_11
1729,transit_server_type_34
1729,transit_server_type_20
1729,transit_server_type_35
10220,transit_server_type_20
10220,transit_server_type_35
10220,transit_server_type_34
5916,transit_server_type_20
17755,transit_server_type_20
8731,transit_server_type_20
8731,transit_server_type_35
1785,transit_server_type_20
1785,transit_server_type_35
2621,transit_server_type_35
2621,transit_server_type_20
2621,transit_server_type_11
2621,transit_server_type_34
7825,transit_server_type_35
14799,transit_server_type_11
8636,transit_server_type_35
8636,transit_server_type_34
14471,transit_server_type_34
14471,transit_server_type_35
16518,transit_server_type_35
11571,transit_server_type_35
11571,transit_server_type_34
8974,transit_server_type_34
8974,transit_server_type_35
13182,transit_server_type_35
9724,transit_server_type_35
9724,transit_server_type_34
5111,transit_server_type_34
5111,transit_server_type_35
15291,transit_server_type_34
15291,transit_server_type_35
15901,transit_server_type_35
15901,transit_server_type_34
13073,transit_server_type_35
13073,transit_server_type_34
5250,transit_server_type_35
1019,transit_server_type_34
1019,transit_server_type_35
13705,transit_server_type_34
13705,transit_server_type_35
17246,transit_server_type_34
17246,transit_server_type_35
17246,transit_server_type_11
18549,transit_server_type_34
18549,transit_server_type_20
18549,transit_server_type_35
12983,transit_server_type_34
12983,transit_server_type_35
8045,transit_server_type_34
8045,transit_server_type_35
10639,transit_server_type_35
10639,transit_server_type_34
10639,transit_server_type_20
10639,transit_server_type_21
511,transit_server_type_34
511,transit_server_type_35
16170,transit_server_type_34
16170,transit_server_type_35
6251,transit_server_type_35
6251,transit_server_type_34
7004,transit_server_type_35
7004,transit_server_type_34
11176,transit_server_type_34
11176,transit_server_type_35
12981,transit_server_type_35
12981,transit_server_type_34
6532,transit_server_type_34
6532,transit_server_type_35
16478,transit_server_type_34
16478,transit_server_type_35
3351,transit_server_type_35
3351,transit_server_type_34
11305,transit_server_type_34
11305,transit_server_type_35
17404,transit_server_type_34
17404,transit_server_type_35
8089,transit_server_type_35
8089,transit_server_type_34
15903,transit_server_type_34
15903,transit_server_type_35
18079,transit_server_type_35
18079,transit_server_type_34
8472,transit_server_type_35
8472,transit_server_type_34
3912,transit_server_type_35
3912,transit_server_type_34
11486,transit_server_type_35
11486,transit_server_type_34
2523,transit_server_type_35
2523,transit_server_type_34
17539,transit_server_type_34
17539,transit_server_type_35
11412,transit_server_type_34
11412,transit_server_type_35
3593,transit_server_type_35
3593,transit_server_type_34
7121,transit_server_type_35
7121,transit_server_type_34
11247,transit_server_type_34
11247,transit_server_type_35
3323,transit_server_type_34
3323,transit_server_type_35
9500,transit_server_type_35
9500,transit_server_type_34
1484,transit_server_type_35
1484,transit_server_type_34
2393,transit_server_type_34
2393,transit_server_type_35
4822,transit_server_type_35
4822,transit_server_type_34
14504,transit_server_type_35
14504,transit_server_type_34
15513,transit_server_type_34
15513,transit_server_type_35
5213,transit_server_type_34
5213,transit_server_type_35
10192,transit_server_type_35
10192,transit_server_type_34
15352,transit_server_type_35
15352,transit_server_type_34
5462,transit_server_type_34
5462,transit_server_type_35
15179,transit_server_type_34
15179,transit_server_type_35
14545,transit_server_type_34
14545,transit_server_type_35
7345,transit_server_type_34
7345,transit_server_type_35
8986,transit_server_type_34
8986,transit_server_type_35
6949,transit_server_type_35
6949,transit_server_type_34
14888,transit_server_type_34
14888,transit_server_type_35
15508,transit_server_type_35
15508,transit_server_type_34
10250,transit_server_type_34
10250,transit_server_type_35
8626,transit_server_type_35
8626,transit_server_type_34
876,transit_server_type_34
876,transit_server_type_35
9953,transit_server_type_34
9953,transit_server_type_35
3780,transit_server_type_34
3780,transit_server_type_35
7522,transit_server_type_34
7522,transit_server_type_35
18545,transit_server_type_34
18545,transit_server_type_35
7759,transit_server_type_35
7759,transit_server_type_34
2848,transit_server_type_34
2848,transit_server_type_35
11420,transit_server_type_34
11420,transit_server_type_35
13328,transit_server_type_34
13328,transit_server_type_35
3069,transit_server_type_34
3069,transit_server_type_35
5926,transit_server_type_21
5926,transit_server_type_35
8971,transit_server_type_34
8971,transit_server_type_35
5715,transit_server_type_35
5715,transit_server_type_34
12188,transit_server_type_34
12188,transit_server_type_35
11022,transit_server_type_34
11022,transit_server_type_35
6722,transit_server_type_35
6722,transit_server_type_34
1656,transit_server_type_35
1656,transit_server_type_34
13265,transit_server_type_35
13265,transit_server_type_34
9268,transit_server_type_35
9268,transit_server_type_34
1101,transit_server_type_34
1101,transit_server_type_35
13434,transit_server_type_34
13434,transit_server_type_35
12485,transit_server_type_35
12485,transit_server_type_34
15079,transit_server_type_35
15079,transit_server_type_34
15079,transit_server_type_21
6704,transit_server_type_34
6704,transit_server_type_35
10021,transit_server_type_35
10021,transit_server_type_34
3745,transit_server_type_20
3745,transit_server_type_34
3745,transit_server_type_35
3745,transit_server_type_11
8746,transit_server_type_35
8746,transit_server_type_34
13150,transit_server_type_35
13150,transit_server_type_34
13326,transit_server_type_35
10157,transit_server_type_35
8049,transit_server_type_35
8049,transit_server_type_34
5605,transit_server_type_35
5605,transit_server_type_34
1055,transit_server_type_34
1055,transit_server_type_35
7790,transit_server_type_35
7790,transit_server_type_34
14457,transit_server_type_34
14457,transit_server_type_35
16263,transit_server_type_35
16263,transit_server_type_34
13950,transit_server_type_34
13950,transit_server_type_35
18143,transit_server_type_35
18143,transit_server_type_34
5758,transit_server_type_35
5758,transit_server_type_34
12119,transit_server_type_34
12119,transit_server_type_35
3203,transit_server_type_34
3203,transit_server_type_35
2369,transit_server_type_35
2369,transit_server_type_20
2369,transit_server_type_34
9415,transit_server_type_35
9415,transit_server_type_34
6249,transit_server_type_35
6249,transit_server_type_34
2201,transit_server_type_34
2201,transit_server_type_35
14136,transit_server_type_34
14136,transit_server_type_35
4155,transit_server_type_34
4155,transit_server_type_35
15731,transit_server_type_35
15731,transit_server_type_34
12464,transit_server_type_34
12464,transit_server_type_35
5583,transit_server_type_34
5583,transit_server_type_35
8598,transit_server_type_35
8598,transit_server_type_34
12039,transit_server_type_35
12039,transit_server_type_34
13475,transit_server_type_34
13475,transit_server_type_35
774,transit_server_type_35
774,transit_server_type_34
8605,transit_server_type_34
8605,transit_server_type_35
9699,transit_server_type_35
9699,transit_server_type_34
12772,transit_server_type_35
12772,transit_server_type_34
12883,transit_server_type_20
12883,transit_server_type_34
12883,transit_server_type_35
17947,transit_server_type_35
17947,transit_server_type_34
15765,transit_server_type_35
15765,transit_server_type_34
16633,transit_server_type_34
16633,transit_server_type_35
11494,transit_server_type_35
11494,transit_server_type_34
9985,transit_server_type_35
9985,transit_server_type_34
4513,transit_server_type_35
4513,transit_server_type_34
17013,transit_server_type_35
17013,transit_server_type_34
767,transit_server_type_35
767,transit_server_type_34
4707,transit_server_type_34
4707,transit_server_type_35
2338,transit_server_type_35
