id,outage_type
2079,outage_type_4
7701,outage_type_5
16285,outage_type_4
4795,outage_type_5
953,outage_type_4
11804,outage_type_1
17267,outage_type_1
16280,outage_type_4
17492,outage_type_4
13561,outage_type_1
13519,outage_type_1
309,outage_type_1
16855,outage_type_1
11474,outage_type_1
1001,outage_type_1
12985,outage_type_1
1321,outage_type_1
12754,outage_type_1
7328,outage_type_1
13772,outage_type_5
10654,outage_type_5
158,outage_type_5
12799,outage_type_1
1619,outage_type_1
4888,outage_type_1
14120,outage_type_1
13979,outage_type_4
3269,outage_type_1
5937,outage_type_2
3750,outage_type_1
18366,outage_type_2
12529,outage_type_1
5458,outage_type_4
14850,outage_type_1
15987,outage_type_5
18089,outage_type_4
13428,outage_type_4
3538,outage_type_1
1724,outage_type_5
16090,outage_type_1
17105,outage_type_4
7636,outage_type_5
3715,outage_type_5
18484,outage_type_5
16579,outage_type_5
9371,outage_type_5
18206,outage_type_4
6790,outage_type_4
3202,outage_type_4
10279,outage_type_4
2063,outage_type_4
6885,outage_type_1
18084,outage_type_1
4415,outage_type_1
3652,outage_type_1
13842,outage_type_1
4762,outage_type_1
17810,outage_type_1
10906,outage_type_1
5418,outage_type_1
4059,outage_type_2
8999,outage_type_1
17846,outage_type_1
10437,outage_type_1
13175,outage_type_1
11261,outage_type_1
15655,outage_type_1
15926,outage_type_2
11683,outage_type_1
15093,outage_type_1
1616,outage_type_1
6415,outage_type_1
14891,outage_type_1
14599,outage_type_2
8144,outage_type_1
7867,outage_type_1
601,outage_type_1
3438,outage_type_1
5929,outage_type_1
8543,outage_type_1
4096,outage_type_1
9623,outage_type_1
8415,outage_type_2
11028,outage_type_1
13639,outage_type_1
15046,outage_type_1
16985,outage_type_1
5452,outage_type_1
17794,outage_type_1
165,outage_type_1
398,outage_type_1
1952,outage_type_1
6409,outage_type_1
7113,outage_type_1
6924,outage_type_2
11983,outage_type_1
11458,outage_type_1
1215,outage_type_1
12796,outage_type_1
17233,outage_type_1
10595,outage_type_1
10657,outage_type_2
17637,outage_type_1
173,outage_type_1
18467,outage_type_1
5279,outage_type_1
2341,outage_type_1
4314,outage_type_1
2507,outage_type_2
4304,outage_type_1
14028,outage_type_2
10788,outage_type_2
4166,outage_type_1
1441,outage_type_1
2326,outage_type_5
6647,outage_type_5
11076,outage_type_5
12681,outage_type_1
13487,outage_type_1
16075,outage_type_1
9955,outage_type_1
1641,outage_type_1
4855,outage_type_1
14000,outage_type_1
11867,outage_type_1
7058,outage_type_1
5836,outage_type_1
11353,outage_type_1
17796,outage_type_1
17776,outage_type_1
18035,outage_type_1
17411,outage_type_1
7510,outage_type_1
1634,outage_type_1
7939,outage_type_1
4435,outage_type_2
17663,outage_type_1
6686,outage_type_5
4904,outage_type_1
9906,outage_type_1
16939,outage_type_1
5946,outage_type_4
15148,outage_type_1
2797,outage_type_2
11749,outage_type_4
13885,outage_type_1
5931,outage_type_1
6886,outage_type_2
16604,outage_type_1
16723,outage_type_1
10426,outage_type_2
10968,outage_type_1
18009,outage_type_2
8872,outage_type_2
4122,outage_type_1
17109,outage_type_2
2225,outage_type_2
12567,outage_type_1
18217,outage_type_2
14717,outage_type_2
17610,outage_type_2
4373,outage_type_2
14841,outage_type_2
3964,outage_type_1
9401,outage_type_2
757,outage_type_2
17915,outage_type_2
4999,outage_type_2
117,outage_type_1
7738,outage_type_2
14874,outage_type_1
4485,outage_type_1
10655,outage_type_1
14119,outage_type_1
15735,outage_type_1
12744,outage_type_1
14241,outage_type_1
7099,outage_type_1
6781,outage_type_1
9711,outage_type_1
5674,outage_type_1
11244,outage_type_1
7358,outage_type_1
13851,outage_type_1
12580,outage_type_1
2986,outage_type_1
8034,outage_type_1
16084,outage_type_1
1922,outage_type_1
7500,outage_type_1
13520,outage_type_1
1679,outage_type_1
1872,outage_type_1
4189,outage_type_1
15734,outage_type_1
15417,outage_type_1
17340,outage_type_1
17166,outage_type_1
16738,outage_type_1
12434,outage_type_1
8905,outage_type_1
12402,outage_type_2
14651,outage_type_1
992,outage_type_1
8779,outage_type_1
3846,outage_type_4
7591,outage_type_2
15553,outage_type_1
8952,outage_type_1
1654,outage_type_1
11607,outage_type_1
9950,outage_type_1
1519,outage_type_1
8489,outage_type_1
4712,outage_type_2
18064,outage_type_1
9070,outage_type_1
11299,outage_type_2
9688,outage_type_1
5368,outage_type_2
13246,outage_type_1
18012,outage_type_2
3325,outage_type_1
14650,outage_type_1
14300,outage_type_2
4313,outage_type_1
6108,outage_type_1
11832,outage_type_1
10037,outage_type_2
4255,outage_type_2
6606,outage_type_2
5268,outage_type_2
3359,outage_type_1
16407,outage_type_1
16489,outage_type_2
3767,outage_type_2
12105,outage_type_1
13716,outage_type_1
4087,outage_type_1
7838,outage_type_1
10604,outage_type_1
12894,outage_type_1
2255,outage_type_1
15631,outage_type_1
2235,outage_type_1
2491,outage_type_1
1644,outage_type_1
4639,outage_type_1
1166,outage_type_1
6319,outage_type_2
1986,outage_type_1
3417,outage_type_1
10422,outage_type_2
16063,outage_type_1
10984,outage_type_1
9230,outage_type_2
2683,outage_type_1
16740,outage_type_1
17768,outage_type_1
10433,outage_type_1
930,outage_type_1
9464,outage_type_1
15798,outage_type_2
7331,outage_type_1
10910,outage_type_1
15942,outage_type_2
5046,outage_type_1
4991,outage_type_1
4660,outage_type_2
7989,outage_type_1
16473,outage_type_1
17490,outage_type_1
12853,outage_type_1
16664,outage_type_1
1045,outage_type_2
16178,outage_type_1
6757,outage_type_1
10325,outage_type_1
1327,outage_type_1
18065,outage_type_1
6952,outage_type_1
14929,outage_type_4
2482,outage_type_4
16076,outage_type_1
5690,outage_type_1
6226,outage_type_1
2013,outage_type_2
10102,outage_type_1
13634,outage_type_1
18445,outage_type_1
13294,outage_type_1
1757,outage_type_1
3079,outage_type_1
2981,outage_type_1
2876,outage_type_1
13054,outage_type_2
909,outage_type_2
13773,outage_type_1
5412,outage_type_1
3521,outage_type_1
2882,outage_type_1
2312,outage_type_1
15564,outage_type_1
15022,outage_type_1
3676,outage_type_1
9218,outage_type_1
18394,outage_type_1
1375,outage_type_1
14833,outage_type_1
13852,outage_type_1
5183,outage_type_1
7364,outage_type_1
2262,outage_type_1
10023,outage_type_1
10766,outage_type_1
18288,outage_type_1
4643,outage_type_1
8033,outage_type_2
12766,outage_type_1
6186,outage_type_1
15104,outage_type_2
3633,outage_type_2
5255,outage_type_2
5447,outage_type_2
17324,outage_type_2
2263,outage_type_2
3300,outage_type_1
2732,outage_type_1
6111,outage_type_2
8627,outage_type_2
17934,outage_type_2
11004,outage_type_2
9408,outage_type_2
13318,outage_type_2
7152,outage_type_2
1563,outage_type_2
13633,outage_type_2
7929,outage_type_2
8166,outage_type_2
17560,outage_type_2
2967,outage_type_1
13647,outage_type_2
7023,outage_type_2
12821,outage_type_2
8705,outage_type_2
6898,outage_type_2
10937,outage_type_2
16128,outage_type_2
13723,outage_type_2
172,outage_type_2
7684,outage_type_2
163,outage_type_2
5852,outage_type_2
10878,outage_type_2
13003,outage_type_2
15526,outage_type_2
12941,outage_type_2
18261,outage_type_1
17268,outage_type_2
6706,outage_type_2
4766,outage_type_1
48,outage_type_2
2579,outage_type_1
15083,outage_type_1
4644,outage_type_2
2315,outage_type_2
15784,outage_type_2
3403,outage_type_1
1787,outage_type_2
12098,outage_type_2
11338,outage_type_1
17374,outage_type_1
17005,outage_type_1
1812,outage_type_1
11105,outage_type_2
6983,outage_type_2
10971,outage_type_2
7582,outage_type_2
1065,outage_type_2
7470,outage_type_2
6041,outage_type_2
7309,outage_type_2
6868,outage_type_2
7388,outage_type_2
3800,outage_type_2
18302,outage_type_2
11668,outage_type_1
13321,outage_type_2
7513,outage_type_2
18291,outage_type_2
13049,outage_type_1
16208,outage_type_1
9846,outage_type_1
2817,outage_type_2
4140,outage_type_1
7750,outage_type_1
1284,outage_type_2
11892,outage_type_1
6765,outage_type_2
16126,outage_type_1
8926,outage_type_2
15421,outage_type_1
2399,outage_type_1
13730,outage_type_2
7762,outage_type_2
11426,outage_type_2
15224,outage_type_2
12499,outage_type_2
17144,outage_type_1
18016,outage_type_1
15620,outage_type_1
9851,outage_type_2
7756,outage_type_1
3502,outage_type_2
11643,outage_type_1
5154,outage_type_2
17562,outage_type_2
9685,outage_type_1
15294,outage_type_1
5572,outage_type_2
4273,outage_type_2
2618,outage_type_2
376,outage_type_2
18393,outage_type_2
14992,outage_type_2
4862,outage_type_2
6298,outage_type_2
6682,outage_type_1
3884,outage_type_1
17708,outage_type_2
8760,outage_type_2
4267,outage_type_1
13504,outage_type_2
16222,outage_type_2
15010,outage_type_2
11903,outage_type_2
9631,outage_type_2
8669,outage_type_2
9457,outage_type_2
2137,outage_type_2
10177,outage_type_2
16669,outage_type_1
6977,outage_type_2
10750,outage_type_2
14691,outage_type_2
13266,outage_type_2
5381,outage_type_2
9263,outage_type_2
7001,outage_type_2
10405,outage_type_1
17806,outage_type_2
11154,outage_type_2
310,outage_type_2
10312,outage_type_2
4657,outage_type_2
159,outage_type_2
13562,outage_type_2
12571,outage_type_2
6195,outage_type_2
5536,outage_type_2
92,outage_type_2
2213,outage_type_2
8156,outage_type_2
6539,outage_type_2
11526,outage_type_2
1999,outage_type_2
4555,outage_type_2
17381,outage_type_2
18044,outage_type_2
15106,outage_type_2
10294,outage_type_2
5538,outage_type_2
13060,outage_type_2
6419,outage_type_2
6317,outage_type_2
7161,outage_type_2
4157,outage_type_2
3285,outage_type_2
16199,outage_type_2
6220,outage_type_2
10896,outage_type_2
10642,outage_type_2
9194,outage_type_2
10784,outage_type_2
14512,outage_type_2
16597,outage_type_2
18502,outage_type_2
6314,outage_type_2
7387,outage_type_2
3392,outage_type_2
9301,outage_type_2
16267,outage_type_2
10034,outage_type_2
7290,outage_type_2
9889,outage_type_2
10574,outage_type_2
15537,outage_type_2
4834,outage_type_2
2136,outage_type_1
12641,outage_type_2
1607,outage_type_2
18419,outage_type_2
11252,outage_type_2
14908,outage_type_1
12349,outage_type_2
1981,outage_type_2
8154,outage_type_2
13227,outage_type_2
6247,outage_type_2
1102,outage_type_2
9743,outage_type_1
17004,outage_type_2
9710,outage_type_1
8740,outage_type_1
4078,outage_type_2
6725,outage_type_1
5009,outage_type_1
11552,outage_type_1
1,outage_type_1
15132,outage_type_1
3159,outage_type_4
18010,outage_type_1
3011,outage_type_1
5612,outage_type_1
11677,outage_type_1
4624,outage_type_1
11988,outage_type_1
10115,outage_type_1
8646,outage_type_1
12383,outage_type_1
3163,outage_type_2
11055,outage_type_1
12501,outage_type_4
15878,outage_type_4
12370,outage_type_2
1479,outage_type_2
8751,outage_type_2
574,outage_type_2
3738,outage_type_1
2924,outage_type_1
59,outage_type_1
9090,outage_type_2
4024,outage_type_1
4893,outage_type_1
7600,outage_type_1
11297,outage_type_1
17289,outage_type_1
16155,outage_type_4
18269,outage_type_2
11137,outage_type_1
700,outage_type_1
10428,outage_type_1
18397,outage_type_2
13840,outage_type_2
7066,outage_type_1
18440,outage_type_1
394,outage_type_1
1006,outage_type_1
18466,outage_type_1
3005,outage_type_1
15118,outage_type_1
18495,outage_type_1
13957,outage_type_1
6112,outage_type_1
2125,outage_type_1
17925,outage_type_4
6521,outage_type_1
16123,outage_type_1
13959,outage_type_1
10020,outage_type_4
5833,outage_type_1
1377,outage_type_4
17804,outage_type_1
5798,outage_type_1
11722,outage_type_1
3439,outage_type_1
13783,outage_type_1
10599,outage_type_1
16859,outage_type_1
1650,outage_type_1
5422,outage_type_1
2073,outage_type_1
16981,outage_type_1
7505,outage_type_1
6961,outage_type_1
13684,outage_type_2
8987,outage_type_2
14639,outage_type_1
3827,outage_type_1
11372,outage_type_1
9538,outage_type_1
4421,outage_type_2
8925,outage_type_2
6562,outage_type_2
1295,outage_type_2
11654,outage_type_2
1813,outage_type_2
16404,outage_type_2
5734,outage_type_1
8290,outage_type_2
3041,outage_type_1
730,outage_type_2
4959,outage_type_1
7933,outage_type_1
10698,outage_type_1
2880,outage_type_1
1911,outage_type_4
5607,outage_type_4
4001,outage_type_4
9661,outage_type_2
15152,outage_type_1
5441,outage_type_1
7164,outage_type_2
9994,outage_type_2
16909,outage_type_2
7792,outage_type_2
8017,outage_type_2
15599,outage_type_1
18363,outage_type_1
5060,outage_type_2
14780,outage_type_2
5642,outage_type_1
14334,outage_type_1
3829,outage_type_1
11762,outage_type_2
9402,outage_type_2
11111,outage_type_1
14019,outage_type_2
3505,outage_type_2
3077,outage_type_2
17065,outage_type_2
11533,outage_type_2
14033,outage_type_2
7225,outage_type_2
13271,outage_type_2
15424,outage_type_2
15708,outage_type_2
1175,outage_type_2
17721,outage_type_2
1324,outage_type_2
50,outage_type_1
6780,outage_type_2
16328,outage_type_2
10585,outage_type_2
1220,outage_type_2
12597,outage_type_2
8896,outage_type_2
8856,outage_type_2
7030,outage_type_4
16364,outage_type_4
2494,outage_type_4
761,outage_type_1
9658,outage_type_2
2970,outage_type_1
14921,outage_type_1
17955,outage_type_1
16935,outage_type_1
15493,outage_type_1
15750,outage_type_1
8009,outage_type_1
4612,outage_type_1
2850,outage_type_1
10149,outage_type_2
4912,outage_type_2
18024,outage_type_2
6078,outage_type_1
3232,outage_type_1
8572,outage_type_1
6044,outage_type_1
4559,outage_type_2
6799,outage_type_2
1190,outage_type_1
5782,outage_type_2
15924,outage_type_1
2937,outage_type_1
2246,outage_type_2
1683,outage_type_1
6165,outage_type_1
6324,outage_type_1
16792,outage_type_1
1769,outage_type_2
13052,outage_type_1
17802,outage_type_1
15948,outage_type_1
15451,outage_type_2
12807,outage_type_1
9845,outage_type_1
15316,outage_type_2
3510,outage_type_2
4113,outage_type_2
3985,outage_type_1
15201,outage_type_2
5017,outage_type_2
11953,outage_type_1
17803,outage_type_1
4949,outage_type_1
7985,outage_type_1
17481,outage_type_2
736,outage_type_1
11564,outage_type_2
10786,outage_type_1
18309,outage_type_1
5148,outage_type_1
4594,outage_type_1
12901,outage_type_1
1056,outage_type_1
2791,outage_type_1
10165,outage_type_2
4108,outage_type_1
11798,outage_type_1
11186,outage_type_1
11603,outage_type_1
2148,outage_type_1
16345,outage_type_1
7681,outage_type_1
16572,outage_type_1
4863,outage_type_1
6076,outage_type_1
9535,outage_type_1
10490,outage_type_1
8119,outage_type_1
17792,outage_type_1
11742,outage_type_1
7917,outage_type_1
11814,outage_type_2
7693,outage_type_1
5870,outage_type_1
11824,outage_type_2
4845,outage_type_1
890,outage_type_1
2959,outage_type_1
13754,outage_type_1
2673,outage_type_1
17420,outage_type_1
3772,outage_type_2
2644,outage_type_1
13018,outage_type_1
1513,outage_type_1
3287,outage_type_1
3337,outage_type_1
17746,outage_type_1
3519,outage_type_1
13417,outage_type_1
9835,outage_type_1
13300,outage_type_1
4552,outage_type_1
15450,outage_type_1
18098,outage_type_1
5917,outage_type_1
18078,outage_type_1
3604,outage_type_1
15624,outage_type_1
11966,outage_type_1
10066,outage_type_1
14809,outage_type_1
629,outage_type_1
18222,outage_type_1
8456,outage_type_1
14695,outage_type_1
17621,outage_type_1
3032,outage_type_1
12852,outage_type_1
8873,outage_type_1
10545,outage_type_1
10688,outage_type_1
4805,outage_type_1
12851,outage_type_1
16275,outage_type_1
4600,outage_type_1
12896,outage_type_1
17406,outage_type_1
17741,outage_type_2
17859,outage_type_1
11660,outage_type_2
1084,outage_type_2
13768,outage_type_2
9824,outage_type_1
3211,outage_type_1
11737,outage_type_1
17723,outage_type_1
13786,outage_type_1
2348,outage_type_2
16945,outage_type_1
8651,outage_type_2
9788,outage_type_1
3206,outage_type_1
8650,outage_type_2
381,outage_type_1
676,outage_type_1
7101,outage_type_1
15558,outage_type_4
10523,outage_type_2
8012,outage_type_1
9380,outage_type_1
16764,outage_type_1
1352,outage_type_1
1035,outage_type_1
1475,outage_type_4
9109,outage_type_4
3110,outage_type_1
12446,outage_type_1
13880,outage_type_1
865,outage_type_1
6611,outage_type_1
4074,outage_type_4
4218,outage_type_1
17767,outage_type_1
4637,outage_type_4
10626,outage_type_1
16095,outage_type_1
954,outage_type_1
7798,outage_type_4
9567,outage_type_4
729,outage_type_1
16270,outage_type_2
12970,outage_type_2
16450,outage_type_1
16828,outage_type_1
17045,outage_type_1
3963,outage_type_1
11187,outage_type_1
17589,outage_type_1
16585,outage_type_1
8678,outage_type_1
597,outage_type_1
12857,outage_type_1
9558,outage_type_1
14830,outage_type_1
3782,outage_type_1
2721,outage_type_1
4992,outage_type_1
6603,outage_type_1
8021,outage_type_1
2412,outage_type_2
1612,outage_type_2
140,outage_type_2
16848,outage_type_1
6331,outage_type_2
7691,outage_type_1
7415,outage_type_1
453,outage_type_2
2792,outage_type_2
2938,outage_type_1
6653,outage_type_1
4344,outage_type_1
2910,outage_type_1
9432,outage_type_1
5998,outage_type_1
13914,outage_type_1
4932,outage_type_1
7518,outage_type_1
8110,outage_type_1
16566,outage_type_1
15853,outage_type_1
9742,outage_type_1
15587,outage_type_1
5103,outage_type_1
16242,outage_type_1
8222,outage_type_1
16163,outage_type_1
12506,outage_type_1
18190,outage_type_1
5230,outage_type_1
10994,outage_type_1
8853,outage_type_1
16130,outage_type_1
4080,outage_type_1
18522,outage_type_1
131,outage_type_1
17787,outage_type_1
9692,outage_type_1
15649,outage_type_1
17712,outage_type_1
5141,outage_type_1
13416,outage_type_1
8490,outage_type_1
5949,outage_type_1
10166,outage_type_1
17822,outage_type_1
16665,outage_type_1
1196,outage_type_4
9695,outage_type_2
13687,outage_type_2
1861,outage_type_1
3650,outage_type_1
10485,outage_type_1
2033,outage_type_2
18179,outage_type_1
6363,outage_type_1
7335,outage_type_2
12528,outage_type_2
7946,outage_type_2
5018,outage_type_2
15781,outage_type_2
16968,outage_type_1
15851,outage_type_2
7444,outage_type_2
6278,outage_type_2
13894,outage_type_2
9404,outage_type_4
14682,outage_type_4
383,outage_type_4
6067,outage_type_2
1633,outage_type_2
6967,outage_type_2
4441,outage_type_2
4123,outage_type_2
334,outage_type_2
12046,outage_type_1
17077,outage_type_2
3365,outage_type_2
12269,outage_type_1
11921,outage_type_2
5207,outage_type_2
