id,broadband_type
1619,broadband_type_3
1619,broadband_type_8
4888,broadband_type_2
4888,broadband_type_9
14120,broadband_type_3
14120,broadband_type_9
13979,broadband_type_3
13979,broadband_type_9
3269,broadband_type_2
3269,broadband_type_9
5937,broadband_type_8
3750,broadband_type_8
18366,broadband_type_8
18366,broadband_type_3
12529,broadband_type_3
12529,broadband_type_8
5458,broadband_type_3
14850,broadband_type_2
15987,broadband_type_3
18089,broadband_type_3
13428,broadband_type_3
3538,broadband_type_8
3538,broadband_type_3
1724,broadband_type_3
16090,broadband_type_2
17105,broadband_type_3
7636,broadband_type_3
3715,broadband_type_3
18484,broadband_type_3
16579,broadband_type_3
9371,broadband_type_3
18206,broadband_type_3
6790,broadband_type_3
3202,broadband_type_3
10279,broadband_type_3
2063,broadband_type_3
6885,broadband_type_8
6885,broadband_type_2
6885,broadband_type_3
18084,broadband_type_2
18084,broadband_type_8
4415,broadband_type_2
3652,broadband_type_8
3652,broadband_type_2
13842,broadband_type_8
13842,broadband_type_2
4762,broadband_type_8
4762,broadband_type_2
17810,broadband_type_8
10906,broadband_type_2
5418,broadband_type_8
4059,broadband_type_8
8999,broadband_type_8
17846,broadband_type_2
10437,broadband_type_8
13175,broadband_type_8
11261,broadband_type_8
15655,broadband_type_8
15655,broadband_type_5
15655,broadband_type_2
15926,broadband_type_8
11683,broadband_type_8
11683,broadband_type_5
15093,broadband_type_8
1616,broadband_type_8
1616,broadband_type_5
1616,broadband_type_2
6415,broadband_type_2
6415,broadband_type_8
14891,broadband_type_2
14599,broadband_type_8
8144,broadband_type_8
7867,broadband_type_2
601,broadband_type_2
3438,broadband_type_2
5929,broadband_type_8
8543,broadband_type_2
4096,broadband_type_2
9623,broadband_type_8
8415,broadband_type_8
11028,broadband_type_8
11028,broadband_type_2
13639,broadband_type_8
13639,broadband_type_2
15046,broadband_type_1
15046,broadband_type_2
16985,broadband_type_1
16985,broadband_type_2
5452,broadband_type_8
5452,broadband_type_2
17794,broadband_type_8
17794,broadband_type_2
165,broadband_type_8
165,broadband_type_2
398,broadband_type_8
398,broadband_type_2
1952,broadband_type_2
6409,broadband_type_8
7113,broadband_type_8
6924,broadband_type_8
11983,broadband_type_8
11983,broadband_type_2
11458,broadband_type_8
11458,broadband_type_2
1215,broadband_type_2
12796,broadband_type_2
17233,broadband_type_2
10595,broadband_type_8
10595,broadband_type_2
10657,broadband_type_8
17637,broadband_type_2
173,broadband_type_2
18467,broadband_type_8
5279,broadband_type_2
2341,broadband_type_2
4314,broadband_type_2
2507,broadband_type_8
4304,broadband_type_2
14028,broadband_type_8
10788,broadband_type_8
10788,broadband_type_2
4166,broadband_type_8
1441,broadband_type_8
1441,broadband_type_2
2326,broadband_type_3
6647,broadband_type_9
11076,broadband_type_3
11076,broadband_type_9
12681,broadband_type_8
13487,broadband_type_9
16075,broadband_type_2
9955,broadband_type_2
1641,broadband_type_2
4855,broadband_type_2
14000,broadband_type_2
11867,broadband_type_2
7058,broadband_type_8
5836,broadband_type_8
11353,broadband_type_3
11353,broadband_type_2
17796,broadband_type_2
17776,broadband_type_2
18035,broadband_type_2
17411,broadband_type_2
7510,broadband_type_2
1634,broadband_type_2
7939,broadband_type_2
4435,broadband_type_8
17663,broadband_type_8
6686,broadband_type_3
4904,broadband_type_8
9906,broadband_type_8
16939,broadband_type_8
5946,broadband_type_8
15148,broadband_type_8
2797,broadband_type_8
11749,broadband_type_8
13885,broadband_type_2
13885,broadband_type_8
5931,broadband_type_8
6886,broadband_type_8
16604,broadband_type_8
16604,broadband_type_2
16723,broadband_type_8
10426,broadband_type_8
10968,broadband_type_8
18009,broadband_type_8
8872,broadband_type_8
4122,broadband_type_8
17109,broadband_type_8
2225,broadband_type_8
12567,broadband_type_2
12567,broadband_type_8
18217,broadband_type_8
14717,broadband_type_8
17610,broadband_type_8
4373,broadband_type_8
14841,broadband_type_8
3964,broadband_type_8
9401,broadband_type_8
757,broadband_type_8
17915,broadband_type_8
4999,broadband_type_8
117,broadband_type_8
7738,broadband_type_8
14874,broadband_type_8
4485,broadband_type_8
10655,broadband_type_2
14119,broadband_type_8
14119,broadband_type_2
15735,broadband_type_2
15735,broadband_type_8
12744,broadband_type_8
14241,broadband_type_8
7099,broadband_type_2
6781,broadband_type_8
6781,broadband_type_2
9711,broadband_type_8
5674,broadband_type_2
11244,broadband_type_8
7358,broadband_type_2
13851,broadband_type_2
12580,broadband_type_2
2986,broadband_type_2
8034,broadband_type_2
16084,broadband_type_2
1922,broadband_type_2
7500,broadband_type_2
13520,broadband_type_2
1679,broadband_type_2
1872,broadband_type_8
4189,broadband_type_8
15734,broadband_type_2
15417,broadband_type_2
17340,broadband_type_2
17166,broadband_type_2
16738,broadband_type_8
16738,broadband_type_2
12434,broadband_type_8
8905,broadband_type_8
12402,broadband_type_8
14651,broadband_type_8
992,broadband_type_8
8779,broadband_type_8
3846,broadband_type_3
7591,broadband_type_3
7591,broadband_type_8
7591,broadband_type_9
15553,broadband_type_8
15553,broadband_type_2
8952,broadband_type_8
8952,broadband_type_2
1654,broadband_type_2
11607,broadband_type_2
9950,broadband_type_2
1519,broadband_type_2
8489,broadband_type_2
4712,broadband_type_8
18064,broadband_type_8
9070,broadband_type_8
11299,broadband_type_8
9688,broadband_type_8
5368,broadband_type_8
13246,broadband_type_8
18012,broadband_type_8
3325,broadband_type_8
14650,broadband_type_8
14300,broadband_type_8
4313,broadband_type_8
6108,broadband_type_8
11832,broadband_type_8
10037,broadband_type_8
4255,broadband_type_8
6606,broadband_type_8
5268,broadband_type_8
3359,broadband_type_8
3359,broadband_type_9
16407,broadband_type_8
16489,broadband_type_8
3767,broadband_type_8
12105,broadband_type_8
13716,broadband_type_8
4087,broadband_type_8
4087,broadband_type_9
7838,broadband_type_8
10604,broadband_type_8
12894,broadband_type_8
2255,broadband_type_8
15631,broadband_type_8
2235,broadband_type_8
2491,broadband_type_8
1644,broadband_type_8
1644,broadband_type_9
4639,broadband_type_8
1166,broadband_type_8
6319,broadband_type_8
1986,broadband_type_8
3417,broadband_type_8
10422,broadband_type_8
16063,broadband_type_8
10984,broadband_type_8
9230,broadband_type_8
2683,broadband_type_8
16740,broadband_type_8
17768,broadband_type_8
10433,broadband_type_8
930,broadband_type_8
9464,broadband_type_8
15798,broadband_type_8
7331,broadband_type_8
10910,broadband_type_8
15942,broadband_type_8
5046,broadband_type_8
4991,broadband_type_8
4660,broadband_type_8
7989,broadband_type_8
16473,broadband_type_8
17490,broadband_type_8
12853,broadband_type_8
16664,broadband_type_8
1045,broadband_type_8
16178,broadband_type_8
6757,broadband_type_8
10325,broadband_type_8
1327,broadband_type_8
18065,broadband_type_8
6952,broadband_type_8
14929,broadband_type_8
2482,broadband_type_8
16076,broadband_type_2
5690,broadband_type_8
6226,broadband_type_8
2013,broadband_type_8
10102,broadband_type_2
13634,broadband_type_2
18445,broadband_type_2
13294,broadband_type_2
1757,broadband_type_2
3079,broadband_type_2
2981,broadband_type_2
2876,broadband_type_2
13054,broadband_type_8
909,broadband_type_8
13773,broadband_type_2
5412,broadband_type_2
3521,broadband_type_2
2882,broadband_type_2
2312,broadband_type_2
15564,broadband_type_2
15022,broadband_type_2
3676,broadband_type_2
9218,broadband_type_2
18394,broadband_type_2
1375,broadband_type_2
14833,broadband_type_2
13852,broadband_type_2
5183,broadband_type_2
7364,broadband_type_2
2262,broadband_type_2
10023,broadband_type_2
10766,broadband_type_8
18288,broadband_type_8
4643,broadband_type_8
8033,broadband_type_8
12766,broadband_type_8
6186,broadband_type_8
15104,broadband_type_8
3633,broadband_type_8
5255,broadband_type_8
5447,broadband_type_8
17324,broadband_type_8
2263,broadband_type_8
3300,broadband_type_8
2732,broadband_type_8
6111,broadband_type_8
8627,broadband_type_8
17934,broadband_type_8
11004,broadband_type_8
9408,broadband_type_8
13318,broadband_type_8
7152,broadband_type_8
1563,broadband_type_8
13633,broadband_type_8
7929,broadband_type_8
8166,broadband_type_8
17560,broadband_type_8
2967,broadband_type_8
13647,broadband_type_8
7023,broadband_type_8
12821,broadband_type_8
8705,broadband_type_8
6898,broadband_type_8
10937,broadband_type_8
16128,broadband_type_8
13723,broadband_type_8
172,broadband_type_8
7684,broadband_type_8
163,broadband_type_8
5852,broadband_type_8
10878,broadband_type_8
13003,broadband_type_8
15526,broadband_type_8
12941,broadband_type_8
18261,broadband_type_8
17268,broadband_type_8
6706,broadband_type_8
4766,broadband_type_8
48,broadband_type_8
2579,broadband_type_8
15083,broadband_type_8
4644,broadband_type_8
2315,broadband_type_8
15784,broadband_type_8
3403,broadband_type_8
1787,broadband_type_8
12098,broadband_type_8
11338,broadband_type_2
17374,broadband_type_2
17005,broadband_type_8
1812,broadband_type_2
11105,broadband_type_8
6983,broadband_type_8
10971,broadband_type_8
7582,broadband_type_8
1065,broadband_type_8
7470,broadband_type_8
6041,broadband_type_8
7309,broadband_type_8
6868,broadband_type_8
7388,broadband_type_8
3800,broadband_type_8
18302,broadband_type_8
11668,broadband_type_8
13321,broadband_type_8
7513,broadband_type_8
18291,broadband_type_8
13049,broadband_type_8
16208,broadband_type_8
9846,broadband_type_8
2817,broadband_type_8
4140,broadband_type_8
7750,broadband_type_8
1284,broadband_type_8
11892,broadband_type_8
6765,broadband_type_8
16126,broadband_type_8
8926,broadband_type_8
15421,broadband_type_8
2399,broadband_type_8
13730,broadband_type_8
7762,broadband_type_8
11426,broadband_type_8
15224,broadband_type_8
12499,broadband_type_8
17144,broadband_type_8
17144,broadband_type_2
18016,broadband_type_8
15620,broadband_type_8
9851,broadband_type_8
7756,broadband_type_8
3502,broadband_type_8
11643,broadband_type_8
5154,broadband_type_8
17562,broadband_type_8
9685,broadband_type_2
9685,broadband_type_8
15294,broadband_type_8
5572,broadband_type_8
4273,broadband_type_8
2618,broadband_type_8
376,broadband_type_8
18393,broadband_type_8
14992,broadband_type_8
4862,broadband_type_8
6298,broadband_type_8
6682,broadband_type_8
3884,broadband_type_8
17708,broadband_type_8
8760,broadband_type_8
4267,broadband_type_8
13504,broadband_type_8
16222,broadband_type_8
15010,broadband_type_8
11903,broadband_type_8
9631,broadband_type_8
8669,broadband_type_8
9457,broadband_type_8
2137,broadband_type_8
10177,broadband_type_8
16669,broadband_type_8
6977,broadband_type_8
10750,broadband_type_8
14691,broadband_type_8
13266,broadband_type_8
5381,broadband_type_8
9263,broadband_type_8
7001,broadband_type_8
10405,broadband_type_8
17806,broadband_type_8
11154,broadband_type_8
310,broadband_type_8
10312,broadband_type_8
4657,broadband_type_8
159,broadband_type_8
13562,broadband_type_8
12571,broadband_type_8
6195,broadband_type_8
5536,broadband_type_8
92,broadband_type_8
2213,broadband_type_8
8156,broadband_type_8
6539,broadband_type_8
11526,broadband_type_8
1999,broadband_type_8
4555,broadband_type_8
17381,broadband_type_8
18044,broadband_type_8
15106,broadband_type_8
10294,broadband_type_8
5538,broadband_type_8
13060,broadband_type_8
6419,broadband_type_8
6317,broadband_type_8
7161,broadband_type_8
4157,broadband_type_8
3285,broadband_type_8
16199,broadband_type_8
6220,broadband_type_8
10896,broadband_type_8
10642,broadband_type_8
9194,broadband_type_8
10784,broadband_type_8
14512,broadband_type_8
16597,broadband_type_8
18502,broadband_type_8
6314,broadband_type_8
7387,broadband_type_8
3392,broadband_type_8
9301,broadband_type_8
16267,broadband_type_8
10034,broadband_type_8
7290,broadband_type_8
9889,broadband_type_8
10574,broadband_type_8
15537,broadband_type_8
4834,broadband_type_8
2136,broadband_type_8
12641,broadband_type_8
1607,broadband_type_8
18419,broadband_type_8
11252,broadband_type_8
14908,broadband_type_8
12349,broadband_type_8
1981,broadband_type_8
8154,broadband_type_8
13227,broadband_type_8
6247,broadband_type_8
1102,broadband_type_8
9743,broadband_type_7
9743,broadband_type_6
9743,broadband_type_8
9743,broadband_type_4
17004,broadband_type_4
17004,broadband_type_8
9710,broadband_type_8
9710,broadband_type_6
8740,broadband_type_6
8740,broadband_type_8
4078,broadband_type_4
4078,broadband_type_8
6725,broadband_type_8
5009,broadband_type_6
5009,broadband_type_8
5009,broadband_type_10
11552,broadband_type_6
11552,broadband_type_10
1,broadband_type_8
1,broadband_type_6
15132,broadband_type_6
3159,broadband_type_7
18010,broadband_type_8
18010,broadband_type_6
3011,broadband_type_8
3011,broadband_type_6
5612,broadband_type_6
5612,broadband_type_8
5612,broadband_type_4
5612,broadband_type_2
5612,broadband_type_7
11677,broadband_type_6
11677,broadband_type_8
4624,broadband_type_6
11988,broadband_type_6
11988,broadband_type_8
10115,broadband_type_8
10115,broadband_type_6
10115,broadband_type_4
8646,broadband_type_6
8646,broadband_type_8
12383,broadband_type_6
12383,broadband_type_8
3163,broadband_type_8
3163,broadband_type_4
11055,broadband_type_7
11055,broadband_type_8
11055,broadband_type_2
11055,broadband_type_4
11055,broadband_type_6
12501,broadband_type_4
12501,broadband_type_8
15878,broadband_type_8
15878,broadband_type_4
12370,broadband_type_8
1479,broadband_type_8
8751,broadband_type_8
574,broadband_type_8
3738,broadband_type_8
2924,broadband_type_8
59,broadband_type_8
9090,broadband_type_8
4024,broadband_type_8
4893,broadband_type_8
7600,broadband_type_8
7600,broadband_type_2
11297,broadband_type_8
17289,broadband_type_8
16155,broadband_type_8
18269,broadband_type_8
11137,broadband_type_8
700,broadband_type_8
10428,broadband_type_8
18397,broadband_type_8
13840,broadband_type_8
7066,broadband_type_8
18440,broadband_type_8
394,broadband_type_8
1006,broadband_type_8
18466,broadband_type_8
3005,broadband_type_8
15118,broadband_type_8
18495,broadband_type_8
13957,broadband_type_2
13957,broadband_type_8
6112,broadband_type_8
2125,broadband_type_8
17925,broadband_type_8
6521,broadband_type_8
16123,broadband_type_8
13959,broadband_type_8
10020,broadband_type_8
5833,broadband_type_8
1377,broadband_type_8
17804,broadband_type_8
5798,broadband_type_8
11722,broadband_type_8
3439,broadband_type_8
13783,broadband_type_8
10599,broadband_type_8
16859,broadband_type_8
1650,broadband_type_8
5422,broadband_type_2
2073,broadband_type_2
16981,broadband_type_2
7505,broadband_type_2
6961,broadband_type_2
13684,broadband_type_8
13684,broadband_type_7
8987,broadband_type_8
8987,broadband_type_2
8987,broadband_type_7
14639,broadband_type_8
3827,broadband_type_2
11372,broadband_type_4
11372,broadband_type_8
9538,broadband_type_8
4421,broadband_type_4
4421,broadband_type_8
8925,broadband_type_8
6562,broadband_type_8
6562,broadband_type_2
6562,broadband_type_4
1295,broadband_type_8
1295,broadband_type_4
11654,broadband_type_4
11654,broadband_type_8
1813,broadband_type_8
1813,broadband_type_4
16404,broadband_type_8
16404,broadband_type_4
16404,broadband_type_2
5734,broadband_type_2
5734,broadband_type_7
5734,broadband_type_8
8290,broadband_type_2
8290,broadband_type_4
8290,broadband_type_8
3041,broadband_type_4
3041,broadband_type_8
730,broadband_type_7
730,broadband_type_8
4959,broadband_type_8
4959,broadband_type_2
7933,broadband_type_4
7933,broadband_type_2
7933,broadband_type_8
10698,broadband_type_4
10698,broadband_type_2
10698,broadband_type_8
2880,broadband_type_4
2880,broadband_type_8
2880,broadband_type_2
1911,broadband_type_8
1911,broadband_type_7
5607,broadband_type_7
5607,broadband_type_8
4001,broadband_type_8
4001,broadband_type_7
9661,broadband_type_8
15152,broadband_type_8
5441,broadband_type_8
7164,broadband_type_8
7164,broadband_type_7
9994,broadband_type_8
9994,broadband_type_7
16909,broadband_type_7
16909,broadband_type_8
7792,broadband_type_8
7792,broadband_type_7
8017,broadband_type_8
15599,broadband_type_8
15599,broadband_type_7
18363,broadband_type_8
18363,broadband_type_4
5060,broadband_type_7
5060,broadband_type_8
14780,broadband_type_7
14780,broadband_type_8
5642,broadband_type_8
14334,broadband_type_8
14334,broadband_type_2
14334,broadband_type_7
3829,broadband_type_4
3829,broadband_type_8
11762,broadband_type_7
11762,broadband_type_8
9402,broadband_type_8
9402,broadband_type_7
11111,broadband_type_8
14019,broadband_type_8
14019,broadband_type_7
3505,broadband_type_7
